Item Name,Category,Distributor,Item Number,Product SKU,Description,Size,Proof %,Last Purchase Cost,Price Includes Tax,Cost Price,Retail Price,Promo Price,Reorder Level,Reorder Amount,Allow Alternate Description,Item has Serial Number,Image Id,Override Default Tax,Is Service,Commission Percent,Commission Fixed,Is Scalable,Weight,Price Per Pound,Deleted,Retail Markup,Quickbooks Id,Permanent Delete,Single Bottle Cost,Case Cost,Remove Discount,By Location,Quantity on Hand,Quantity Case,Price A,Price B,Price C
COLUMBIA CREST J RIES TWO VINE,,GLAZER WHOLESALE DRUG CO.,8858642186,355175,COLUMBIA CREST J RIE,750ML,,76.92,,6.18,7.99,,2,1,,,,,,,,,,,,,,,6.18,76.92,,,0,12,,,
COLUMBIA CREST MERLOT GRAND ES,,GLAZER WHOLESALE DRUG CO.,8858640284,904015,COLUMBIA CREST MERLO,750ML,,102.4,,9.73,14.99,,0,0,,,,,,,,,,,,,,,9.73,102.4,,,0,12,,,
CONCANNON CABERNET SAUVIGNON,WINE,GLAZER'S,8190800033,916995,CONCANNON CABERNET S,750ML,,9.96,,9.96,13.99,,0,0,,,,,,,,,,,,,,,9.96,119.53,,,1,12,,,
CONEY ISLAND ROOT BEER,BEER,STANDARD,8715100213,17977062,CONEY ISLAND ROOT BE,12OZ,,8,,8,9.99,,1,1,,,,,,,,,,,,,,,8,32,,H,0,4,,,
COOKS BRUT CHAMP,WINE,STANDARD LIQUOR CORP,8380404721,7206009,COOKS BRUT CHAMP,750ML,,6.9,,6.9,6.99,,0,0,,,,,,,,,,,,,,,6.9,59.8,,G,5,12,,,
COOKS GRANDE SPUMANTE,,STANDARD LIQUOR CORP,8380404719,7196009,COOKS GRANDE SPUMANT,750ML,,6.18,,6.18,7.99,,2,1,,,,,,,,,,,,,,,6.18,59.8,,G,0,12,,,
COOKS XDRY CHAMP,,STANDARD LIQUOR CORP,8380404723,7207009,COOKS XDRY CHAMP,750ML,,6.19,,6.9,7.99,,2,1,,,,,,,,,,,,,,,6.9,68.35,,G,0,12,,,
COORS 12 PK LNNR,,MIDWEST DISTRIBUTORS CO,7199010074,35,COORS 12 PK LNNR,12OZ,,8.8,,8.8,11.99,,2,1,,,,,,,,,,,,,,,8.8,18.4,,14,4,2,,,
COORS 12 PK LNNR,BEER,MIDWEST DISTRIBUTORS CO,7199017037,35A,COORS 12 PK LNNR,12OZ,,8.8,,8.8,11.99,,2,1,,,,,,,,,,,,,,,8.8,18.4,,,4,2,,,
COORS 18/12 STUBBY,BEER,MIDWEST,7199017038,81,COORS 18/12 STUBBY,12OZ,,11.9,,11.9,15.99,,1,1,,,,,,,,,,,,,,,11.9,13.6,,12,9,1,,,
COORS 2/12,BEER,MIDWEST,7199000047,12,COORS 2/12,11.2Z,,8.8,,8.8,11.99,,0,0,,,,,,,,,,,,,,,8.8,18.4,,,6,2,,,
COORS 24 OZ,BEER,MIDWEST,7199010071,24,COORS 24 OZ,24OZ,,1.59,,1.59,1.99,,2,1,,,,,,,,,,,,,,,1.59,19.1,,5,-3,12,,,
COORS 30 PACK,,MIDWEST DISTRIBUTORS CO,7199010033,41,COORS 30 PACK,12OZ,,16.8,,16.8,23.99,,2,1,,,,,,,,,,,,,,,16.8,21.05,,14,7,1,,,
COORS 4/6 STUBBY,BEER,MIDWEST,7199017028,64,COORS 4/6 STUBBY,12OZ,,5.91,,5.91,7.59,,1,1,,,,,,,,,,,,,,,5.91,23.65,,14,0,4,,,
COORS 6 PACK 12 OZ,BEER,ARCTIC GLACIER,7199000007,77,COORS 6 PACK 12 OZ,11.2Z,,0,,4.99,6.49,,0,0,,,,,,,,,,,,,,,4.99,19.96,,,-12,4,,,
COORS 6 PACK 16 OZ CANS,BEER,MIDWEST,7199010002,7,COORS 6 PACK 16 OZ C,16OZ,,4.4,,4.4,6.99,,0,0,,,,,,,,,,,,,,,4.4,22.4,,,21,4,,,
COORS 6 PK LNNR,,MIDWEST DISTRIBUTORS CO,7199010006,5,COORS 6 PK LNNR,12OZ,,4.71,,4.71,7.39,,2,1,,,,,,,,,,,,,,,4.71,20.8,,14,0,4,,,
COORS LIGHT 12 PACK 16 OZS,BEER,MIDWEST,7199009528,203,COORS LIGHT 12 PACK,11.2Z,,10.4,,10.4,12.99,,0,0,,,,,,,,,,,,,,,10.4,20.8,,,22,2,,,
COORS LIGHT 12 PK CANS,,MIDWEST DISTRIBUTORS CO,7199000048,212,COORS LIGHT 12 PK CA,12OZ,,8.8,,8.8,11.99,,2,1,,,,,,,,,,,,,,,8.8,19.2,,14,16,2,,,
COORS LIGHT 12 PK LNNR,,MIDWEST DISTRIBUTORS CO,7199030069,235,COORS LIGHT 12 PK LN,12OZ,,8.79,,8.79,11.99,,2,1,,,,,,,,,,,,,,,8.79,18.4,,14,4,2,,,
COORS LIGHT 16OZ ALUM,BEER,MIDWEST,7199030104,16,COORS LIGHT 16OZ ALU,16OZ,,9.6,,9.6,12.99,,0,0,,,,,,,,,,,,,,,9.6,20.8,,14,-4,2,,,
COORS LIGHT 18 PK 16 OZ CAN,,MIDWEST DISTRIBUTORS CO,7199030073,209,COORS LIGHT 18 PK 16,16OZ,,0,,0,16.99,,2,1,,,,,,,,,,,,,,,0,16.2,,14,2,1,,,
COORS LIGHT 18 PK BTLS,BEER,MIDWEST,7199030078,281,COORS LIGHT 18 PK BT,12OZ,,12.8,,12.8,15.99,,0,0,,,,,,,,,,,,,,,12.8,13.6,,14,14,1,,,
COORS LIGHT 18PK CAN,BEER,MIDWEST,7199030017,218,COORS LIGHT 18PK CAN,12OZ,,12.8,,12.8,15.99,,0,0,,,,,,,,,,,,,,,12.8,13.6,,14,18,1,,,
COORS LIGHT 20 PK LNNR,,MIDWEST DISTRIBUTORS CO,7199030071,202,COORS LIGHT 20 PK LN,12OZ,,0,,12.4,16.67,,2,1,,,,,,,,,,,,,,,12.4,13.8,,14,0,1,,,
COORS LIGHT 24OZ CAN,BEER,MIDWEST,7199030065,246,COORS LIGHT 24OZ CAN,24OZ,,1.99,,1.99,2.49,,1,1,,,,,,,,,,,,,,,1.99,24.8,,18,-5,12,,,
COORS LIGHT 24PK,BEER,MIDWEST DISTRIBUTORS CO,7199030128,217,COORS LIGHT 24PK,16OZ,,16.65,,16.65,20.99,,1,1,,,,,,,,,,,,,,,16.65,17.65,,H,51,1,,,
COORS LIGHT 24PK 12 OZ BOTTLE,BEER,MIDWEST,7199030079,224,COORS LIGHT 24PK 12,12OZ,,17.6,,17.6,21.99,,5,5,,,,,,,,,,,,,,,17.6,17.6,,14,1,1,,,
COORS LIGHT 30 PK CAN,,MIDWEST DISTRIBUTORS CO,7199030030,241,COORS LIGHT 30 PK CA,12OZ,,16.8,,16.8,23.99,,2,1,,,,,,,,,,,,,,,16.8,21.05,,14,50,1,,,
COORS LIGHT 5.7 LTR KEG,BEER,MIDWEST,7199030100,257,COORS LIGHT 5.7 LTR,5.0L,,15.99,,15.99,20.74,,1,1,,,,,,,,,,,,,,,15.99,15.99,,14,0,1,,,
COORS LIGHT 6 PACK CANS,BEER,MIDWEST,7199000008,210,COORS LIGHT 6 PACK C,11OZ,,0,,5.26,6.49,,0,0,,,,,,,,,,,,,,,5.26,21.05,,,-90,4,,,
COORS LIGHT 6/PK LNNR,,MIDWEST DISTRIBUTORS CO,7199030005,205,COORS LIGHT 6/PK LNN,12OZ,,4.71,,4.71,7.99,,2,1,,,,,,,,,,,,,,,4.71,24.3,,14,6,4,,,
COORS LIGHT 6PK 16OZ CANS,BEER,MIDWEST DISTRIBUTORS CO,7199032000,207,COORS LIGHT 6PK 16OZ,16OZ,,4.4,,4.4,6.99,,2,1,,,,,,,,,,,,,,,4.4,22.4,,14,2,5,,,
COORS LIGHT 8 OZ  6 PK CAN,,MIDWEST DISTRIBUTORS CO,8780000040,219,COORS LIGHT 8 OZ  6,8OZ,,2.63,,2.63,3.79,,2,1,,,,,,,,,,,,,,,2.63,12.15,,14,4,4,,,
COORS LT 40OZ,BEER,MIDWEST,7199030042,240,COORS LT 40OZ,40OZ,,1.82,,1.82,3.19,,1,1,,,,,,,,,,,,,,,1.82,8.9,,18,0,12,,,
COORS LT CITRUS RADLER,BEER,MIDWEST,7199001136,221,COORS LT CITRUS RADL,12OZ,,9.75,,9.75,12.19,,1,1,,,,,,,,,,,,,,,9.75,19.5,,12,0,2,,,
COORS LT CITRUS RADLER,BEER,MIDWEST,7199001134,232,COORS LT CITRUS RADL,24OZ,,1.83,,1.83,2.49,,1,1,,,,,,,,,,,,,,,1.83,22,,18,0,12,,,
COPA CABERNET SAUV,WINE,CRAWFORD,9012800121,1490,COPA CABERNET SAUV,187ML,,0,,0,2.99,,1,1,,,,,,,,,,,,,,,0,26,,G,0,12,,,
COPA PINOT GRIGIO,WINE,CRAWFORD,9012800126,1492,COPA PINOT GRIGIO,187ML,,0,,0,2.99,,1,1,,,,,,,,,,,,,,,0,26,,G,0,12,,,
COPA RIESLING,WINE,CRAWFORD,9012800125,1494,COPA RIESLING,750ML,,0,,0,2.99,,1,1,,,,,,,,,,,,,,,0,26,,C,0,12,,,
COPA WHITE ZINFANDEL,WINE,CRAWFORD,9012800127,1495,COPA WHITE ZINFANDEL,750ML,,0,,0,2.99,,1,1,,,,,,,,,,,,,,,0,26,,C,0,12,,,
CORBETT CAN CAB SAUV NEW LABEL,WINE,GLAZER'S,4198531184,319489,CORBETT CAN CAB SAUV,1.5L,,5.38,,5.38,8.99,,1,1,,,,,,,,,,,,,,,5.38,36.24,,G,0,6,,,
CORBETT CAN CHARD WINE CASK 6P,WINE,GLAZER'S,4198535201,35731,CORBETT CAN CHARD WI,3L,,10.75,,10.75,12.99,,1,1,,,,,,,,,,,,,,,10.75,55.5,,C,11,6,,,
CORBETT CAN PINOT GRIGIO CHEN,WINE,GLAZER'S,4198535031,185603,CORBETT CAN PINOT GR,3L,,10.75,,10.75,12.99,,1,1,,,,,,,,,,,,,,,10.75,55.5,,C,-2,6,,,
CORONA 24/12OZ LOOSE CS,BEER,STANDARD LIQUOR CORP,8066095608,169062,CORONA 24/12OZ LOOSE,12OZ,,25.6,,25.6,27.99,,0,0,,,,,,,,,,,,,,,25.6,25.6,,7,0,1,,,
CORONA EXTRA 12/24,BEER,STANDARD,8066095641,21050,CORONA EXTRA 12/24,24OZ,,1.94,,1.94,2.49,,1,1,,,,,,,,,,,,,,,1.94,23.3,,18,4,12,,,
CORONA EXTRA 12/24OZ CAN,BEER,STANDARD,8066095643,12288050,CORONA EXTRA 12/24OZ,24OZ,,1.94,,1.94,2.39,,0,0,,,,,,,,,,,,,,,1.94,23.3,,,0,12,,,
CORONA EXTRA 18 PK NR,BEER,STANDARD,8066095680,11700062,CORONA EXTRA 18 PK N,12OZ,,16,,16,21.99,,2,2,,,,,,,,,,,,,,,16,17.6,,4,10,1,,,
CORONA EXTRA 2/12 NR,,STANDARD LIQUOR CORP,8066095615,23062,CORONA EXTRA 2/12 NR,12OZ,,12,,12,15.99,,2,1,,,,,,,,,,,,,,,12,24,,7,67,2,,,
CORONA EXTRA 2/12PK CAN,BEER,STANDARD,8066095695,10235062,CORONA EXTRA 2/12PK,12OZ,,12.8,,12.8,15.99,,1,1,,,,,,,,,,,,,,,12.8,24,,4,15,2,,,
CORONA EXTRA 4/6 NR,,STANDARD LIQUOR CORP,8066095605,22062,CORONA EXTRA 4/6 NR,12OZ,,6.4,,6.4,8.99,,2,1,,,,,,,,,,,,,,,6.4,25.6,,7,7,4,,,
CORONA FAMILIAR 32OZ,BEER,STANDARD,8066095683,9078032,CORONA FAMILIAR 32OZ,32OZ,,2.79,,2.79,3.99,,1,1,,,,,,,,,,,,,,,2.79,33.5,,18,-5,12,,,
CORONA LIGHT 18 PK NR,BEER,STANDARD,8066095623,11701062,CORONA LIGHT 18 PK N,12OZ,,0,,0,21.99,,2,2,,,,,,,,,,,,,,,0,17.6,,4,9,1,,,
CORONA LIGHT 2/12 NR,,STANDARD LIQUOR CORP,8066095675,49062,CORONA LIGHT 2/12 NR,12OZ,,13.6,,13.6,15.99,,2,1,,,,,,,,,,,,,,,13.6,24,,7,53,2,,,
CORONA LIGHT 24/12OZ LOOSE CS,BEER,STANDARD LIQUOR CORP,8066095628,262062,CORONA LIGHT 24/12OZ,12OZ,,25.6,,25.6,26.99,,0,0,,,,,,,,,,,,,,,25.6,26.4,,7,0,1,,,
CORONA LIGHT 4/6 NR,,STANDARD LIQUOR CORP,8066095625,30062,CORONA LIGHT 4/6 NR,12OZ,,6.4,,6.4,8.99,,2,1,,,,,,,,,,,,,,,6.4,25.6,,7,10,4,,,
CORONA LT 2/12 OZ SLIM CAN,BEER,STANDARD,8066095621,11464062,CORONA LT 2/12 OZ SL,12OZ,,11.2,,11.2,15.99,,1,1,,,,,,,,,,,,,,,11.2,24,,4,10,2,,,
CORONA PREMIER,BEER,STANDARD,3354495041,21717062,CORONA PREMIER,11.2Z,,6.4,,6.4,8.99,,0,0,,,,,,,,,,,,,,,6.4,25.6,,,12,4,,,
CORONITA 7OZ 4/6 NR,BEER,STANDARD,8066095401,136077,CORONITA 7OZ 4/6 NR,7OZ,,4.49,,4.49,5.59,,1,1,,,,,,,,,,,,,,,4.49,17.95,,4,0,4,,,
CORTENOVA BLEND,WINE,WORLD WIDE,8458501281,300123,CORTENOVA BLEND,750ML,,7.9,,7.9,10.99,,0,0,,,,,,,,,,,,,,,7.9,94.8,,,0,12,,,
CORTENOVA PINOT GRIGIO,WINE,SPEAKEASY,8458500384,300122,CORTENOVA PINOT GRIG,750ML,,7.65,,7.65,9.99,,0,0,,,,,,,,,,,,,,,7.65,79.2,,,0,12,,,
COURVOISIER V.S. 80,,GLAZER WHOLESALE DRUG CO.,8068696110,407351,COURVOISIER V.S. 80,200ML,,186.59,,7.5,9.99,,2,1,,,,,,,,,,,,,,,7.5,186.59,,,0,24,,,
COURVOISIER V.S. 80,LIQUOR,GLAZER'S,8068696104,265199,COURVOISIER V.S. 80,750ML,,22.21,,22.21,31.49,,1,1,,,,,,,,,,,,,,,22.21,280.13,,H,0,12,,,
COURVOISIER V.S. 80 12PK FLASK,,GLAZER WHOLESALE DRUG CO.,8068696108,24474,COURVOISIER V.S. 80,375ML,,149.03,,11.47,15.99,,0,0,,,,,,,,,,,,,,,11.47,149.03,,,0,12,,,
COURVOISIER V.S. 80 JOSEPHINE,,GLAZER WHOLESALE DRUG CO.,8068696106,635026,COURVOISIER V.S. 80,375ML,,149.03,,10.12,15.99,,2,1,,,,,,,,,,,,,,,10.12,149.03,,,0,12,,,
CRABBIES GINGER,BEER,CRAWFORD,4855700000,28544,CRABBIES GINGER,11.2Z,,7.99,,7.99,9.99,,1,1,,,,,,,,,,,,,,,7.99,47.95,,3,0,6,,,
CRABBIES ORANGE,BEER,CRAWFORD,4855700003,28549,CRABBIES ORANGE,12OZ,,7.99,,7.99,9.99,,1,1,,,,,,,,,,,,,,,7.99,47.95,,4,0,6,,,
CRABTREE PEACH HABANERO,BEER,LNL,6856500009,6536,CRABTREE PEACH HABAN,11.2Z,,7.5,,7.5,9.99,,0,0,,,,,,,,,,,,,,,7.5,30,,,0,4,,,
CRAWFORDS SCOTCH,,STANDARD LIQUOR CORP,8807620078,2768007,CRAWFORDS SCOTCH,1.0LT,,15.2,,15.2,18.99,,2,1,,,,,,,,,,,,,,,15.2,162,,C,2,12,,,
CRAZY MOUNTAIN CREEDENCE,BEER,WORLD WIDE,5406400620,100190,CRAZY MOUNTAIN CREED,11.2Z,,7.2,,7.2,8.99,,0,0,,,,,,,,,,,,,,,7.2,28.8,,,-1,4,,,
CRAZY MOUNTAIN HOOKIEBOBB,BEER,WORLD WIDE,5406400621,100187,CRAZY MOUNTAIN HOOKI,11.2Z,,7.2,,7.2,8.99,,0,0,,,,,,,,,,,,,,,7.2,28.8,,,0,4,,,
CRISPIN 16OZ,BEER,MIDWEST,9413700241,20016,CRISPIN 16OZ,16OZ,,5.99,,5.99,7.49,,1,1,,,,,,,,,,,,,,,5.99,35.95,,3,0,6,,,
CRISPIN BRN LANE CIDER,BEER,CENTRAL STATES,9413700222,27924,CRISPIN BRN LANE CID,17OZ,,6.33,,6.33,7.49,,1,1,,,,,,,,,,,,,,,6.33,35,,3,0,6,,,
CRISPIN BRUT CIDER,BEER,MIDWEST,9413700205,20011,CRISPIN BRUT CIDER,12OZ,,5,,5,6.99,,1,1,,,,,,,,,,,,,,,5,30,,H,0,6,,,
CRISPIN CIDER,BEER,MIDWEST,9413700203,20010,CRISPIN CIDER,12OZ,,5,,5,6.99,,1,1,,,,,,,,,,,,,,,5,28.75,,H,0,6,,,
CRISPIN HARD APPLE CIDRE,WINE,CENTRAL STATES,9413700234,17965,CRISPIN HARD APPLE C,3L,,0,,0,13.99,,1,1,,,,,,,,,,,,,,,0,43,,H,0,4,,,
CROFT TAWNY PORT,WINE,STANDARD,8469230834,2978009,CROFT TAWNY PORT,750ML,,12.89,,12.89,13.99,,2,2,,,,,,,,,,,,,,,12.89,107.56,,D,0,12,,,
CROPDUSTER IPA,BEER,WORLD WIDE,9357310207,41500252,CROPDUSTER IPA,12OZ,,6.8,,6.8,8.49,,1,1,,,,,,,,,,,,,,,6.8,27.2,,7,0,4,,,
CROSSINGS SAUV BL,WINE,STANDARD,3186900001,3250009,CROSSINGS SAUV BL,750ML,,13.6,,13.6,14.99,,2,2,,,,,,,,,,,,,,,13.6,128.1,,E,0,12,,,
CROWN APPLE,LIQUOR,STANDARD,8200077155,16717013,CROWN APPLE,375ML,,10.92,,10.92,16.99,,0,0,,,,,,,,,,,,,,,10.92,308.4,,,0,24,,,
CROWN APPLE,LIQUOR,STANDARD,8200000458,16717021,CROWN APPLE,50ML,,13.96,,13.96,2.23,,0,0,,,,,,,,,,,,,,,13.96,100,,,2,10,,,
CROWN CARMEL,LIQUOR,STANDARD,8200078397,21223009,CROWN CARMEL,750ML,,18.67,,18.67,23.99,,0,0,,,,,,,,,,,,,,,18.67,224,,,0,12,,,
CROWN ROYAL 750ML W/STOCKING,LIQUOR,STANDARD,8200075253,12607009,CROWN ROYAL 750ML W/,750ML,,0,,0,27.69,,1,1,,,,,,,,,,,,,,,0,130.7,,H,0,6,,,
CROWN ROYAL APPLE,LIQUOR,STANDARD,8200077156,16717009,CROWN ROYAL APPLE,750ML,,18.67,,18.67,23.99,,1,1,,,,,,,,,,,,,,,18.67,224,,H,-15,12,,,
CROWN ROYAL BLACK,LIQUOR,STANDARD LIQUOR CORP,8200075042,12303013,CROWN ROYAL BLACK,375ML,,14.02,,14.02,17.99,,0,0,,,,,,,,,,,,,,,14.02,317.28,,H,0,24,,,
CROWN ROYAL BLACK,LIQUOR,STANDARD LIQUOR CORP,8200075043,12303009,CROWN ROYAL BLACK,750ML,,24.06,,24.06,31.99,,0,0,,,,,,,,,,,,,,,24.06,270.72,,A,4,12,,,
CROWN ROYAL BLACK W/GLASSES,LIQUOR,STANDARD,8200078409,13076009,CROWN ROYAL BLACK W/,750ML,,0,,0,27.99,,2,2,,,,,,,,,,,,,,,0,112,,B,0,6,,,
CROWN ROYAL BOURBON MASH,LIQUOR,STANDARD,8200078269,21694009,CROWN ROYAL BOURBON,750ML,,20.23,,20.23,25.99,,0,0,,,,,,,,,,,,,,,20.23,242.79,,,7,12,,,
CROWN ROYAL CANADIAN,,STANDARD LIQUOR CORP,8700000724,749007,CROWN ROYAL CANADIAN,1.0LT,,31.07,,31.07,38.49,,2,1,,,,,,,,,,,,,,,31.07,342.8,,A,0,12,,,
CROWN ROYAL CANADIAN,LIQUOR,STANDARD LIQUOR CORP,8700070060,749004,CROWN ROYAL CANADIAN,1.75L,,44.79,,44.79,49.99,,2,1,,,,,,,,,,,,,,,44.79,247.47,,A,2,6,,,
CROWN ROYAL CANADIAN,,STANDARD LIQUOR CORP,8700000727,16671015,CROWN ROYAL CANADIAN,200ML,,7.89,,7.89,9.99,,2,1,,,,,,,,,,,,,,,7.89,290.71,,H,3,48,,,
CROWN ROYAL CANADIAN,,STANDARD LIQUOR CORP,8700000760,749013,CROWN ROYAL CANADIAN,375ML,,13.24,,13.24,16.99,,2,1,,,,,,,,,,,,,,,13.24,289.3,,H,15,24,,,
CROWN ROYAL CANADIAN,LIQUOR,STANDARD LIQUOR CORP,8200000172,749013A,CROWN ROYAL CANADIAN,375ML,,13.24,,13.24,16.99,,2,1,,,,,,,,,,,,,,,13.24,289.3,,,15,24,,,
CROWN ROYAL CANADIAN,LIQUOR,STANDARD LIQUOR CORP,8700000199,749021,CROWN ROYAL CANADIAN,50ML,,13.06,,13.06,2.99,,0,0,,,,,,,,,,,,,,,13.06,130.62,,H,-7,60,,,
CROWN ROYAL CANADIAN,,STANDARD LIQUOR CORP,8700000725,749009,CROWN ROYAL CANADIAN,750ML,,18.67,,18.67,25.99,,2,1,,,,,,,,,,,,,,,18.67,224,,A,6,12,,,
CROWN ROYAL HONEY,LIQUOR,STANDARD,8200077480,19030009,CROWN ROYAL HONEY,750ML,,13.95,,13.95,27.69,,1,1,,,,,,,,,,,,,,,13.95,224,,B,0,12,,,
CROWN ROYAL KANSAS EDITION,LIQUOR,STANDARD,8200077306,22173009,CROWN ROYAL KANSAS E,750ML,,40.4,,40.4,51.99,,0,0,,,,,,,,,,,,,,,40.4,484.8,,,2,12,,,
CROWN ROYAL MAPLE,LIQUOR,STANDARD,8200075985,14054015,CROWN ROYAL MAPLE,200ML,,6.77,,6.77,9.99,,1,1,,,,,,,,,,,,,,,6.77,0,,H,0,48,,,
CROWN ROYAL MAPLE,LIQUOR,STANDARD,8200075989,14054009,CROWN ROYAL MAPLE,750ML,,20.66,,20.66,27.69,,1,1,,,,,,,,,,,,,,,20.66,233.5,,H,0,12,,,
CROWN ROYAL NOBLE,LIQUOR,STANDARD,8200078526,21865009,CROWN ROYAL NOBLE,750ML,,46.69,,46.69,59.99,,0,0,,,,,,,,,,,,,,,46.69,560.28,,,2,12,,,
CROWN ROYAL RYE,LIQUOR,STANDARD,8200077337,17551009,CROWN ROYAL RYE,750ML,,16.75,,16.75,27.69,,1,1,,,,,,,,,,,,,,,16.75,255,,B,0,12,,,
CROWN ROYAL SPCL RES,,STANDARD LIQUOR CORP,8700020133,757009,CROWN ROYAL SPCL RES,750ML,,34.95,,34.95,46.99,,2,1,,,,,,,,,,,,,,,34.95,422.5,,A,3,12,,,
CROWN ROYAL TEXAS,LIQUOR,STANDARD,8200078783,22063009,CROWN ROYAL TEXAS,750ML,,18.67,,18.67,23.99,,0,0,,,,,,,,,,,,,,,18.67,224,,,5,12,,,
CROWN ROYAL VANILLA,LIQUOR,STANDARD,8200000523,19491021,CROWN ROYAL VANILLA,50ML,,13.06,,13.06,2.23,,0,0,,,,,,,,,,,,,,,13.06,100,,,4,100,,,
CROWN ROYAL VANILLA,LIQUOR,STANDARD,8200077659,19491009,CROWN ROYAL VANILLA,750ML,,18.67,,18.67,23.99,,1,1,,,,,,,,,,,,,,,18.67,224,,B,8,12,,,
CROWN ROYAL W GLASSES,,STANDARD LIQUOR CORP,8200074163,833009,CROWN ROYAL W GLASSE,750ML,,20.5,,20.5,27.99,,2,1,,,,,,,,,,,,,,,20.5,112,,A,0,6,,,
CROWN ROYAL W GLASSES,LIQUOR,STANDARD LIQUOR CORP,8200077399,833009A,CROWN ROYAL W GLASSE,750ML,,20.5,,20.5,27.99,,2,1,,,,,,,,,,,,,,,20.5,112,,,0,6,,,
CROWN ROYAL W GLASSES,LIQUOR,STANDARD LIQUOR CORP,8200078365,833009B,CROWN ROYAL W GLASSE,750ML,,20.5,,20.5,27.99,,2,1,,,,,,,,,,,,,,,20.5,112,,,0,6,,,
CROWN ROYAL XO,LIQUOR,STANDARD,8200000382,15316009,CROWN ROYAL XO,750ML,,38.91,,38.91,49.99,,1,1,,,,,,,,,,,,,,,38.91,450,,B,-2,12,,,
CROWN ROYAL XR BLUE,LIQUOR,STANDARD,8200073433,742009,CROWN ROYAL XR BLUE,750ML,,79.02,,79.02,99.99,,1,1,,,,,,,,,,,,,,,79.02,90,,H,0,12,,,
CRUZAN BLK CHERRY RUM 42,LIQUOR,GLAZER'S,8068697013,288248,CRUZAN BLK CHERRY RU,750ML,,0,,11.67,13.99,,1,1,,,,,,,,,,,,,,,11.67,125.64,,H,0,12,,,
CRUZAN ESTATE DARK RUM AGED RU,LIQUOR,GLAZER'S,8068696746,250076,CRUZAN ESTATE DARK R,750ML,,10.5,,10.5,13.99,,1,1,,,,,,,,,,,,,,,10.5,111.6,,B,0,12,,,
CRUZAN ESTATE LIGHT RUM AGED R,LIQUOR,GLAZER'S,8068696765,249977,CRUZAN ESTATE LIGHT,750ML,,10.05,,10.05,13.99,,1,1,,,,,,,,,,,,,,,10.05,111.6,,B,4,12,,,
CRUZAN PINEAPPLE,LIQUOR,GLAZER'S,8068697025,294898,CRUZAN PINEAPPLE,50ML,,6.61,,6.61,0.93,,0,0,,,,,,,,,,,,,,,6.61,0,,,-1,120,,,
CRUZAN RUM 151,,GLAZER WHOLESALE DRUG CO.,8068696768,260152,CRUZAN RUM 151,750ML,,158.64,,14.42,13.99,,0,0,,,,,,,,,,,,,,,14.42,158.64,,,0,12,,,
CRUZAN STRAWBERRY RUM 42,LIQUOR,GLAZER'S,8068697309,305960,CRUZAN STRAWBERRY RU,750ML,,9.27,,9.27,13.99,,1,1,,,,,,,,,,,,,,,9.27,125.64,,B,0,12,,,
CRUZAN TROP FRUIT RUM,LIQUOR,GLAZER'S,8068697068,464180,CRUZAN TROP FRUIT RU,750ML,,7.77,,7.77,13.99,,0,0,,,,,,,,,,,,,,,7.77,93.29,,,8,12,,,
CRUZAN VANILLA RUM 42,LIQUOR,GLAZER'S,8068696774,288281,CRUZAN VANILLA RUM 4,750ML,,9.27,,9.27,13.99,,1,1,,,,,,,,,,,,,,,9.27,125.64,,B,0,12,,,
CRUZAN VELVET CINN,LIQUOR,GLAZER'S,8068697353,339670,CRUZAN VELVET CINN,750ML,,13.69,,13.69,13.99,,1,1,,,,,,,,,,,,,,,13.69,150,,A,0,12,,,
CRYSTAL HEAD AURORA,LIQUOR,STANDARD,2704041156,18074009,CRYSTAL HEAD AURORA,750ML,,44.29,,44.29,56.99,,0,0,,,,,,,,,,,,,,,44.29,531.48,,,1,12,,,
CS BOOM BOOM,WINE,GLAZER'S,8474500007,449687,CS BOOM BOOM,750ML,,11.39,,11.39,15.99,,0,0,,,,,,,,,,,,,,,11.39,0,,,0,12,,,
CS EVE CAHRD,WINE,GLAZER'S,8474500020,449688,CS EVE CAHRD,750ML,,8.54,,8.54,11.99,,0,0,,,,,,,,,,,,,,,8.54,0,,,0,12,,,
CS VELV DEVIL,WINE,GLAZER'S,8474500019,449689,CS VELV DEVIL,750ML,,8.54,,8.54,11.99,,0,0,,,,,,,,,,,,,,,8.54,102.48,,,5,12,,,
CUBO SELECCION TEMPRANILLO,WINE,WORLD WIDE,5042821437,12908632,CUBO SELECCION TEMPR,750ML,,0,,0,9.99,,1,1,,,,,,,,,,,,,,,0,76.8,,G,0,12,,,
CUERVO 100 ML,LIQUOR,STANDARD,1153801198,18679020,CUERVO 100 ML,100ML,,23.36,,23.36,2.99,,0,0,,,,,,,,,,,,,,,23.36,111.68,,,-6,48,,,
CUERVO AUTH LIME,LIQUOR,STANDARD LIQUOR CORP,8200019033,3378009,CUERVO AUTH LIME,750ML,,9.28,,9.28,9.99,,0,0,,,,,,,,,,,,,,,9.28,93.4,,C,0,12,,,
CUERVO AUTH MANGO MARG,LIQUOR,STANDARD,1153801101,11625004,CUERVO AUTH MANGO MA,1.75L,,13.23,,13.23,18.49,,0,0,,,,,,,,,,,,,,,13.23,79.35,,,0,6,,,
